0,1,2,3,4,5,6,7,8,9,10,11,topic_id,topic_txt,topics,title,filename,src,x,y,author,date,target_title,n_target_title
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980510473251344,0.0,10,distance; graph; page; node; link; search; keyword; google; rank; article,Topic: 10,Medium SEO: How To Rank Your Medium Articles In Google Search | by Aamir Kamal 🚀🚀🚀 | Menlo Blogging | Medium,Medium SEO: How To Rank Your Medium Articles In Google Search | by Aamir Kamal 🚀🚀🚀 | Menlo Blogging | Medium,medium.com,9.254538,-3.456783,,,,
0.0,0.7912310361862183,0.0,0.0,0.14250750839710236,0.048114575445652015,0.017825530841946602,0.0,0.0,0.0,0.0,0.0,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,"Master Data Management, how to match and merge records to unify your data | by Julien Kervizic | Hacking Analytics | Medium","Master Data Management, how to match and merge records to unify your data | by Julien Kervizic | Hacking Analytics | Medium",medium.com,-4.509458,-10.9681835,,,,
0.0,0.1796407699584961,0.0,0.6991146206855774,0.0,0.10741060227155684,0.0,0.013519246131181715,0.0,0.0,0.0,0.0,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,NLP: Word Embedding Techniques for Text Analysis | by Fangyug | SFU Professional Master’s Program in Computer Science | Medium,NLP: Word Embedding Techniques for Text Analysis | by Fangyug | SFU Professional Master’s Program in Computer Science | Medium,medium.com,3.2744615,-7.010124,Fangyug,2020-02-04T08:21:35.643Z,"Natural Language Processing and Social Media | by Paldesk | Medium/Recommendation Systems : User-based Collaborative Filtering using N Nearest Neighbors | by Ashay Pathak | SFU Professional Master’s Program in Computer Science | Medium/Topic Modeling with LSA, PLSA, LDA & lda2Vec | by Joyce Xu | NanoNets | Medium/Word Embedding in NLP: One-Hot Encoding and Skip-Gram Neural Network | by Jianna Park | Towards Data Science/Word2Vec (Skip-Gram model) Explained | by n0obcoder | Data Driven Investor | Medium/Word2Vec Tutorial — The Skip-Gram Model | by Chris McCormick | Nearist.ai | Medium",6.0
0.12475904077291487,0.0,0.0,0.0,0.0,0.0,0.0,0.07779713720083238,0.0,0.0,0.7958762049674988,0.0,10,distance; graph; page; node; link; search; keyword; google; rank; article,Topic: 10,Various types of Distance Metrics in Machine Learning | by Sourodip Kundu | Analytics Vidhya | Medium,Various types of Distance Metrics in Machine Learning | by Sourodip Kundu | Analytics Vidhya | Medium,medium.com,8.270744,-3.5858681000000003,Sourodip Kundu,2019-10-28T12:54:59.071Z,What similarity metric should you use for your recommendation system? | by Brett Vintch | bag of words | Medium/“Different types of Distances used in Machine Learning” | by Chandrima Sarkar | Medium,2.0
0.0,0.0,0.0,0.0,0.935166597366333,0.0,0.0,0.0,0.0,0.019598782062530518,0.0,0.04416352510452271,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Cloud Security Design Principles to Follow in 2018 | by Nutanix | Medium,Cloud Security Design Principles to Follow in 2018 | by Nutanix | Medium,medium.com,-9.381977000000001,7.827036,Nutanix,2018-01-04T18:16:48.302Z,Is my data safe in Cloud?. GCP Comics #1: Google Cloud & Privacy… | by Priyanka Vergadia | Google Cloud - Community | Medium/Main Cloud Security Threats. Cloud computing continues to transform… | by IDM | Medium/Zero Trust — Where should you begin? | by Sitaraman Lakshminarayanan | Medium,3.0
0.0,0.0,0.0,0.9753686785697936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02421279437839985,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,How Transformers Work. Transformers are a type of neural… | by Giuliano Giacaglia | Towards Data Science,How Transformers Work. Transformers are a type of neural… | by Giuliano Giacaglia | Towards Data Science,medium.com,4.244703299999999,-7.6758614000000005,Giuliano Giacaglia,2020-06-28T19:45:29.507Z,"Illustrated Guide to Transformers- Step by Step Explanation | by Michael Phi | Towards Data Science/Introduction to Genetic Algorithms — Including Example Code | by Vijini Mallawaarachchi | Towards Data Science/Introduction to Word Embedding and Word2Vec | by Dhruvil Karani | Towards Data Science/Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science/LDA Topic Modeling: An Explanation | by Tyler Doll | Towards Data Science/Latent Dirichlet Allocation(LDA): A guide to probabilistic modelling approach for topic discovery | by Awan-Ur-Rahman | Towards Data Science/NLP — BERT & Transformer. Google published an article… | by Jonathan Hui | Medium/NLP: Word Embedding Techniques Demystified | by Rabeh Ayari, PhD | Towards Data Science/NLP: Word Embedding Techniques for Text Analysis | by Fangyug | SFU Professional Master’s Program in Computer Science | Medium/Natural Language Processing is Fun! | by Adam Geitgey | Medium/Similarity Measures — Scoring Textual Articles | by Saif | Towards Data Science/Time series anomaly detection with “anomalize” library | by Mahbubul Alam | Sep, 2020 | Towards Data Science/Topic Modeling and Latent Dirichlet Allocation (LDA) in Python | by Susan Li | Towards Data Science/Transformer Architecture: Attention Is All You Need | by Aditya Thiruvengadam | Medium/Transformer vs RNN and CNN for Translation Task | by Yacine BENAFFANE | Analytics Vidhya | Medium/Understanding NLP- BERT & Transformer | by Nehatayade | Aug, 2020 | Medium/Understanding Random Forest. How the Algorithm Works and Why it Is… | by Tony Yiu | Towards Data Science/What is a Transformer?. An Introduction to Transformers and… | by Maxime | Inside Machine learning | Medium/Word Embedding in NLP: One-Hot Encoding and Skip-Gram Neural Network | by Jianna Park | Towards Data Science/Word2Vec (Skip-Gram model) Explained | by n0obcoder | Data Driven Investor | Medium/cyBERT. Neural network, that’s the tech; To… | by Bartley Richardson | RAPIDS AI | Medium",21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2104906439781189,0.0,0.7164362668991089,0.07248333096504211,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,The Vandalisation of ‘UX’. The original promise of UX — How UX… | by Max Taylor | Spotless Says | Medium,The Vandalisation of ‘UX’. The original promise of UX — How UX… | by Max Taylor | Spotless Says | Medium,medium.com,4.7334933,8.775072,,,,
0.0,0.0,0.0,0.9395578503608704,0.0,0.0,0.0,0.0,0.060035079717636115,0.0,0.0,0.0,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,What is a Transformer?. An Introduction to Transformers and… | by Maxime | Inside Machine learning | Medium,What is a Transformer?. An Introduction to Transformers and… | by Maxime | Inside Machine learning | Medium,medium.com,3.5768742999999996,-7.6054463000000005,Maxime,2020-03-05T20:42:48.604Z,Word Embedding in NLP: One-Hot Encoding and Skip-Gram Neural Network | by Jianna Park | Towards Data Science/Word2Vec (Skip-Gram model) Explained | by n0obcoder | Data Driven Investor | Medium,2.0
0.0,0.07164473831653595,0.0,0.06731817126274109,0.0,0.0,0.0,0.0,0.039978161454200745,0.1333862841129303,0.0,0.6860193014144897,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,What is Hidden in the Hidden Markov Model? | by Vimarsh Karbhari | Acing AI | Medium,What is Hidden in the Hidden Markov Model? | by Vimarsh Karbhari | Acing AI | Medium,medium.com,-0.47464415,7.60405,,,,
0.0,0.0,0.0,0.0,0.0,0.12537677586078644,0.0,0.5573883056640625,0.09454476833343506,0.09723233431577682,0.03939250484108925,0.08576356619596481,7,label; active; select; training; population; class; solution; ml; create; random,Topic: 7,Machine Learning using AWS ML. Machine learning is an application of… | by Janitha Tennakoon | Data Driven Investor | Medium,Machine Learning using AWS ML. Machine learning is an application of… | by Janitha Tennakoon | Data Driven Investor | Medium,medium.com,-1.1759403,-3.401938,Janitha Tennakoon,2019-01-14T15:03:06.509Z,My Path to Passing the AWS Machine Learning Certification | by Adam DeJans | Medium/Supervised and Unsupervised Learning | by Vineet Maheshwari | Data Driven Investor | Medium/Word2Vec (Skip-Gram model) Explained | by n0obcoder | Data Driven Investor | Medium,3.0
0.0,0.0,0.0,0.0,0.4824743270874024,0.0,0.0,0.07468544691801071,0.0,0.4418381750583649,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,"How Machine Learning is used in Cyber Attacks | by Informer | Sep, 2020 | Medium","How Machine Learning is used in Cyber Attacks | by Informer | Sep, 2020 | Medium",medium.com,-4.603955,3.8970766,Informer,2020-09-16T08:18:29.886Z,Machine Learning in cyber security Secure Us | by RATNAKAR KUMAR | Medium,1.0
0.04056065157055855,0.9059789776802064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052815984934568405,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science,Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science,medium.com,-4.802235,-11.303533999999999,Thushan Ganegedara,2019-03-27T16:52:33.080Z,"LDA Topic Modeling: An Explanation | by Tyler Doll | Towards Data Science/Latent Dirichlet Allocation for Beginners: A high level intuition | by Pratik Barhate | Medium/Latent Dirichlet Allocation(LDA): A guide to probabilistic modelling approach for topic discovery | by Awan-Ur-Rahman | Towards Data Science/Latent Dirichlet Allocation. What the heck is LDA and how is it used… | by J.P. Rinfret | The Startup | Medium/Machine Learning — Latent Dirichlet Allocation LDA | by Jonathan Hui | Medium/NLP: Word Embedding Techniques Demystified | by Rabeh Ayari, PhD | Towards Data Science/Neural Networks Intuitions: 9. Distance Metric Learning | by Raghul Asokan | Aug, 2020 | Towards Data Science/Real-time anomaly detection with exponentially-distributed data | by Steven Raybon | Towards Data Science/Similarity Measures — Scoring Textual Articles | by Saif | Towards Data Science/Time series anomaly detection with “anomalize” library | by Mahbubul Alam | Sep, 2020 | Towards Data Science/Topic Modeling (NLP) LSA, pLSA, LDA with python | Medium/Topic Modeling Tutorial with Latent Dirichlet Allocation (LDA) | by Michel Kana, Ph.D | Towards Data Science/Topic Modeling and Latent Dirichlet Allocation (LDA) in Python | by Susan Li | Towards Data Science/Topic Modeling of New York Times Articles | by Susan Li | SwiftWorld | Medium/Topic Modeling with LSA, PLSA, LDA & lda2Vec | by Joyce Xu | NanoNets | Medium/Understanding Random Forest. How the Algorithm Works and Why it Is… | by Tony Yiu | Towards Data Science/Word Embedding in NLP: One-Hot Encoding and Skip-Gram Neural Network | by Jianna Park | Towards Data Science/Your Guide to Latent Dirichlet Allocation | by Lettier | Medium",18.0
0.0,0.0,0.0,0.0,0.9895785450935364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Cyber Security Best Practices for Work From Home / Teleworking | by IARM Information Security | IARM Information Security | Medium,Cyber Security Best Practices for Work From Home / Teleworking | by IARM Information Security | IARM Information Security | Medium,medium.com,-9.94994,8.441724,,,,
0.0,0.0,0.02235259860754013,0.0,0.8639833331108093,0.036323446780443185,0.029696904122829437,0.0,0.046870537102222436,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,The Zero Trust Model: Should we be taking information security advice from Congressmen? | by Drawbridge Networks | Medium,The Zero Trust Model: Should we be taking information security advice from Congressmen? | by Drawbridge Networks | Medium,medium.com,-8.204809,8.243710499999999,,,,
0.0,0.0,0.0,0.0,0.060873158276081085,0.0,0.18025925755500796,0.0,0.758289098739624,0.0,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,Design APIs like you design User Experience | by Prashant Agrawal | Better Practices | Medium,Design APIs like you design User Experience | by Prashant Agrawal | Better Practices | Medium,medium.com,4.939827999999999,8.963672,Prashant Agrawal,2020-04-19T15:35:04.675Z,"Design Systems Will Change UX/UI Jobs | by Debbie Levitt | Delta CX | Medium/GCP Comics: How can Google Cloud help with security of your apps? | by Priyanka Vergadia | Google Cloud - Community | Jul, 2020 | Medium | Google Cloud - Community/Real-Time Anomaly Detection for Cognitive Intelligence | by Xenonstack | XenonStack AI | Medium/Understanding UX Threat (part 1). Improving your designs by going down… | by Dave Vronay | ringcentral-ux | Medium/What Is Games ‘User Experience’ (UX) and How Does It Help? | by Player Research | Medium/What is User Experience Strategy. Good UX in product development is… | by MentorMate | Medium",6.0
0.0,0.0,0.0,0.0,0.9642338752746582,0.0,0.0,0.0,0.0,0.0,0.0,0.032727818936109536,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Top 10 Cyber Security Fundamentals for Small to Medium Businesses | by Robert Smith | Medium,Top 10 Cyber Security Fundamentals for Small to Medium Businesses | by Robert Smith | Medium,medium.com,-9.82375,8.190969,,,,
0.12052392214536667,0.0,0.0,0.0,0.0,0.2903527021408081,0.539777934551239,0.04898238182067871,0.0,0.0,0.0,0.0,6,product; game; team; tree; strategy; feature; build; error; development; design,Topic: 6,12 Useful Things to Know about Machine Learning | by James Le | Cracking The Data Science Interview | Medium,12 Useful Things to Know about Machine Learning | by James Le | Cracking The Data Science Interview | Medium,medium.com,1.4340909,2.7781167,James Le,2020-05-10T23:14:50.533Z,"3 Powerful Application of AI in Cyber Security | by Praveen Pareek | Data Driven Investor | Aug, 2020 | Medium",1.0
0.0,0.0,0.0,0.03409532830119133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640421271324158,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,Introduction to Hidden Markov Models | by Tomer Amit | Towards Data Science,Introduction to Hidden Markov Models | by Tomer Amit | Towards Data Science,medium.com,-0.5641427,8.49633,Tomer Amit,2019-10-30T16:13:50.143Z,"Introduction to Word Embedding and Word2Vec | by Dhruvil Karani | Towards Data Science/Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science/LDA Topic Modeling: An Explanation | by Tyler Doll | Towards Data Science/Latent Dirichlet Allocation(LDA): A guide to probabilistic modelling approach for topic discovery | by Awan-Ur-Rahman | Towards Data Science/Machine Learning — Hidden Markov Model (HMM) | by Jonathan Hui | Medium/NLP: Word Embedding Techniques Demystified | by Rabeh Ayari, PhD | Towards Data Science/Neural Networks Intuitions: 9. Distance Metric Learning | by Raghul Asokan | Aug, 2020 | Towards Data Science/Overview Of The Hidden Markov Model (HMM)— What it can do for you in Machine Learning | by Victor Irechukwu | Medium/Practical Guide to Outlier Detection Methods | by A. Tayyip Saka | Towards Data Science/Real-time anomaly detection with exponentially-distributed data | by Steven Raybon | Towards Data Science/Similarity Measures — Scoring Textual Articles | by Saif | Towards Data Science/Time series anomaly detection with “anomalize” library | by Mahbubul Alam | Sep, 2020 | Towards Data Science/Topic Modeling Tutorial with Latent Dirichlet Allocation (LDA) | by Michel Kana, Ph.D | Towards Data Science/Topic Modeling and Latent Dirichlet Allocation (LDA) in Python | by Susan Li | Towards Data Science/Understanding Genetic Algorithms. Solving a Battleship Board Game as an… | by Adam C Dick | Towards Data Science/Understanding Random Forest. How the Algorithm Works and Why it Is… | by Tony Yiu | Towards Data Science/What is Hidden in the Hidden Markov Model? | by Vimarsh Karbhari | Acing AI | Medium/Word Embedding in NLP: One-Hot Encoding and Skip-Gram Neural Network | by Jianna Park | Towards Data Science",18.0
0.9987196922302246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,image; matrix; feature; vector; dimension; variance; component; mean; point; dataset,Topic: 0,Principal Component Analysis. This article is divided into two… | by Mahesh Kumar 👾 | maheshkkumar | Medium,Principal Component Analysis. This article is divided into two… | by Mahesh Kumar 👾 | maheshkkumar | Medium,medium.com,-8.419171,-3.8909742999999994,Mahesh Kumar 👾,2018-07-26T12:30:52.355Z,Principal component analysis (PCA): Explained and implemented | by Raghavan | Medium/Similarity Measures — Scoring Textual Articles | by Saif | Towards Data Science/Understanding Principal Component Analysis | by Rishav Kumar | Medium/Understanding Principal Components Analysis(PCA) | by Chathurangi Shyalika | Data Driven Investor | Medium/Understanding Principle Component Analysis(PCA) step by step. | by The Nobles | Analytics Vidhya | Medium,5.0
