0,1,2,3,4,5,6,7,8,9,10,11,topic_id,topic_txt,topics,title,filename,src,x,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980510473251343,0.0,10,distance; graph; page; node; link; search; keyword; google; rank; article,Topic: 10,Medium SEO: How To Rank Your Medium Articles In Google Search | by Aamir Kamal 🚀🚀🚀 | Menlo Blogging | Medium,Medium SEO: How To Rank Your Medium Articles In Google Search | by Aamir Kamal 🚀🚀🚀 | Menlo Blogging | Medium,medium.com,9.254538,-3.456783
0.0,0.7912310361862183,0.0,0.0,0.14250750839710236,0.04811457544565201,0.017825530841946602,0.0,0.0,0.0,0.0,0.0,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,"Master Data Management, how to match and merge records to unify your data | by Julien Kervizic | Hacking Analytics | Medium","Master Data Management, how to match and merge records to unify your data | by Julien Kervizic | Hacking Analytics | Medium",medium.com,-4.509458,-10.9681835
0.0,0.1796407699584961,0.0,0.6991146206855774,0.0,0.10741060227155685,0.0,0.013519246131181717,0.0,0.0,0.0,0.0,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,NLP: Word Embedding Techniques for Text Analysis | by Fangyug | SFU Professional Master’s Program in Computer Science | Medium,NLP: Word Embedding Techniques for Text Analysis | by Fangyug | SFU Professional Master’s Program in Computer Science | Medium,medium.com,3.2744615,-7.010124
0.12475904077291489,0.0,0.0,0.0,0.0,0.0,0.0,0.07779713720083237,0.0,0.0,0.7958762049674988,0.0,10,distance; graph; page; node; link; search; keyword; google; rank; article,Topic: 10,Various types of Distance Metrics in Machine Learning | by Sourodip Kundu | Analytics Vidhya | Medium,Various types of Distance Metrics in Machine Learning | by Sourodip Kundu | Analytics Vidhya | Medium,medium.com,8.270744,-3.5858681
0.0,0.0,0.0,0.0,0.935166597366333,0.0,0.0,0.0,0.0,0.019598782062530518,0.0,0.044163525104522705,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Cloud Security Design Principles to Follow in 2018 | by Nutanix | Medium,Cloud Security Design Principles to Follow in 2018 | by Nutanix | Medium,medium.com,-9.381977,7.827036
0.0,0.0,0.0,0.9753686785697937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02421279437839985,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,How Transformers Work. Transformers are a type of neural… | by Giuliano Giacaglia | Towards Data Science,How Transformers Work. Transformers are a type of neural… | by Giuliano Giacaglia | Towards Data Science,medium.com,4.2447033,-7.6758614
0.0,0.0,0.0,0.0,0.0,0.0,0.2104906439781189,0.0,0.7164362668991089,0.07248333096504211,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,The Vandalisation of ‘UX’. The original promise of UX — How UX… | by Max Taylor | Spotless Says | Medium,The Vandalisation of ‘UX’. The original promise of UX — How UX… | by Max Taylor | Spotless Says | Medium,medium.com,4.7334933,8.775072
0.0,0.0,0.0,0.9395578503608704,0.0,0.0,0.0,0.0,0.06003507971763611,0.0,0.0,0.0,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,What is a Transformer?. An Introduction to Transformers and… | by Maxime | Inside Machine learning | Medium,What is a Transformer?. An Introduction to Transformers and… | by Maxime | Inside Machine learning | Medium,medium.com,3.5768743,-7.6054463
0.0,0.07164473831653595,0.0,0.06731817126274109,0.0,0.0,0.0,0.0,0.039978161454200745,0.1333862841129303,0.0,0.6860193014144897,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,What is Hidden in the Hidden Markov Model? | by Vimarsh Karbhari | Acing AI | Medium,What is Hidden in the Hidden Markov Model? | by Vimarsh Karbhari | Acing AI | Medium,medium.com,-0.47464415,7.60405
0.0,0.0,0.0,0.0,0.0,0.12537677586078644,0.0,0.5573883056640625,0.09454476833343506,0.09723233431577682,0.03939250484108925,0.08576356619596481,7,label; active; select; training; population; class; solution; ml; create; random,Topic: 7,Machine Learning using AWS ML. Machine learning is an application of… | by Janitha Tennakoon | Data Driven Investor | Medium,Machine Learning using AWS ML. Machine learning is an application of… | by Janitha Tennakoon | Data Driven Investor | Medium,medium.com,-1.1759403,-3.401938
0.0,0.0,0.0,0.0,0.48247432708740234,0.0,0.0,0.07468544691801071,0.0,0.44183817505836487,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,"How Machine Learning is used in Cyber Attacks | by Informer | Sep, 2020 | Medium","How Machine Learning is used in Cyber Attacks | by Informer | Sep, 2020 | Medium",medium.com,-4.603955,3.8970766
0.04056065157055855,0.9059789776802063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052815984934568405,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science,Intuitive Guide to Latent Dirichlet Allocation | by Thushan Ganegedara | Towards Data Science,medium.com,-4.802235,-11.303534
0.0,0.0,0.0,0.0,0.9895785450935364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Cyber Security Best Practices for Work From Home / Teleworking | by IARM Information Security | IARM Information Security | Medium,Cyber Security Best Practices for Work From Home / Teleworking | by IARM Information Security | IARM Information Security | Medium,medium.com,-9.94994,8.441724
0.0,0.0,0.02235259860754013,0.0,0.8639833331108093,0.03632344678044319,0.029696904122829437,0.0,0.04687053710222244,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,The Zero Trust Model: Should we be taking information security advice from Congressmen? | by Drawbridge Networks | Medium,The Zero Trust Model: Should we be taking information security advice from Congressmen? | by Drawbridge Networks | Medium,medium.com,-8.204809,8.2437105
0.0,0.0,0.0,0.0,0.060873158276081085,0.0,0.18025925755500793,0.0,0.758289098739624,0.0,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,Design APIs like you design User Experience | by Prashant Agrawal | Better Practices | Medium,Design APIs like you design User Experience | by Prashant Agrawal | Better Practices | Medium,medium.com,4.939828,8.963672
0.0,0.0,0.0,0.0,0.9642338752746582,0.0,0.0,0.0,0.0,0.0,0.0,0.03272781893610954,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Top 10 Cyber Security Fundamentals for Small to Medium Businesses | by Robert Smith | Medium,Top 10 Cyber Security Fundamentals for Small to Medium Businesses | by Robert Smith | Medium,medium.com,-9.82375,8.190969
0.12052392214536667,0.0,0.0,0.0,0.0,0.2903527021408081,0.539777934551239,0.04898238182067871,0.0,0.0,0.0,0.0,6,product; game; team; tree; strategy; feature; build; error; development; design,Topic: 6,12 Useful Things to Know about Machine Learning | by James Le | Cracking The Data Science Interview | Medium,12 Useful Things to Know about Machine Learning | by James Le | Cracking The Data Science Interview | Medium,medium.com,1.4340909,2.7781167
0.0,0.0,0.0,0.03409532830119133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640421271324158,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,Introduction to Hidden Markov Models | by Tomer Amit | Towards Data Science,Introduction to Hidden Markov Models | by Tomer Amit | Towards Data Science,medium.com,-0.5641427,8.49633
0.9987196922302246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,image; matrix; feature; vector; dimension; variance; component; mean; point; dataset,Topic: 0,Principal Component Analysis. This article is divided into two… | by Mahesh Kumar 👾 | maheshkkumar | Medium,Principal Component Analysis. This article is divided into two… | by Mahesh Kumar 👾 | maheshkkumar | Medium,medium.com,-8.419171,-3.8909743
0.0,0.0,0.03066026046872139,0.0,0.09628840535879135,0.7865152359008789,0.0,0.0,0.05428563430905342,0.0,0.0,0.03160618245601654,5,feature; article; prediction; dataset; risk; explain; high; build; decision; understand,Topic: 5,Automated and Interpretable Machine Learning | by Francesca Lazzeri | Microsoft Azure | Medium,Automated and Interpretable Machine Learning | by Francesca Lazzeri | Microsoft Azure | Medium,medium.com,3.928491,1.8679861
0.0765116810798645,0.0,0.0,0.13383367657661438,0.0,0.4457961320877075,0.2840200960636139,0.0,0.0,0.0,0.0,0.0593499094247818,5,feature; article; prediction; dataset; risk; explain; high; build; decision; understand,Topic: 5,5 Concepts You Must Know to Pass AWS Machine Learning Certification Exam | The Startup,5 Concepts You Must Know to Pass AWS Machine Learning Certification Exam | The Startup,medium.com,2.6338425,2.1001947
0.0,0.0,0.0,0.13292504847049713,0.6408995389938354,0.0,0.0,0.0,0.1462508887052536,0.0,0.07656258344650269,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Azure Sentinel Resources. List of resources available for Azure… | by Adrian Grigorof | Medium,Azure Sentinel Resources. List of resources available for Azure… | by Adrian Grigorof | Medium,medium.com,-6.2802577,7.290214
0.0,0.0,0.0,0.0,0.9177819490432739,0.0,0.0,0.0,0.0,0.0,0.0,0.08070798963308334,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Cloud Security & The Shared Responsibility Model: | by Daniel Simmons | Beanfield Metroconnect | Medium,Cloud Security & The Shared Responsibility Model: | by Daniel Simmons | Beanfield Metroconnect | Medium,medium.com,-9.572588,7.6550784
0.0,0.0,0.0,0.0,0.07941481471061707,0.0,0.0,0.0,0.9182841777801514,0.0,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,What is anomaly detection?. The director of security for a large… | by Ricky Thomas | Avora | Medium,What is anomaly detection?. The director of security for a large… | by Ricky Thomas | Avora | Medium,medium.com,5.64628,9.349797
0.0,0.0,0.0,0.994124710559845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,Word2Vec. Intro | by Long | Medium,Word2Vec. Intro | by Long | Medium,medium.com,3.5726166,-7.8992524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983048439025879,0.0,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,Time-series Anomaly Detection with Twitter’s ESD test | by Elisha Shrestha | Medium,Time-series Anomaly Detection with Twitter’s ESD test | by Elisha Shrestha | Medium,medium.com,6.219858,9.087931
0.0,0.045669544488191605,0.0,0.0,0.0357738733291626,0.0,0.0,0.0,0.0,0.22321395576000214,0.0,0.694059431552887,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,Overview Of The Hidden Markov Model (HMM)— What it can do for you in Machine Learning | by Victor Irechukwu | Medium,Overview Of The Hidden Markov Model (HMM)— What it can do for you in Machine Learning | by Victor Irechukwu | Medium,medium.com,-0.6540193,7.539762
0.0,0.43608295917510986,0.0,0.0,0.049424052238464355,0.14119304716587067,0.0,0.038297660648822784,0.05581093579530716,0.1919453889131546,0.0310286283493042,0.05593302845954895,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,Topic Modeling Open Source Tool. A tool built with python and streamlit… | by Bamigbade Opeyemi | Towards AI — Multidisciplinary Science Journal | Medium,Topic Modeling Open Source Tool. A tool built with python and streamlit… | by Bamigbade Opeyemi | Towards AI — Multidisciplinary Science Journal | Medium,medium.com,-4.1590014,-9.666188
0.47865480184555054,0.07148861885070801,0.08850070089101791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36063656210899353,0.0,0,image; matrix; feature; vector; dimension; variance; component; mean; point; dataset,Topic: 0,Calculate Similarity — the most relevant Metrics in a Nutshell | by Marvin Lüthe | Towards Data Science,Calculate Similarity — the most relevant Metrics in a Nutshell | by Marvin Lüthe | Towards Data Science,medium.com,-6.7123504,-3.3562765
0.0,0.0,0.0,0.0,0.8397702574729919,0.022226812317967415,0.0,0.0,0.0,0.13726286590099335,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,"3 Powerful Application of AI in Cyber Security | by Praveen Pareek | Data Driven Investor | Aug, 2020 | Medium","3 Powerful Application of AI in Cyber Security | by Praveen Pareek | Data Driven Investor | Aug, 2020 | Medium",medium.com,-8.3951025,7.1417236
0.5545378923416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44425347447395325,0,image; matrix; feature; vector; dimension; variance; component; mean; point; dataset,Topic: 0,Optimization Algorithms: Part 1. This article covers the content… | by Parveen Khurana | Medium,Optimization Algorithms: Part 1. This article covers the content… | by Parveen Khurana | Medium,medium.com,-7.6215305,-2.7062252
0.3703913390636444,0.09436974674463272,0.0,0.0,0.0,0.0,0.0,0.23470334708690643,0.2956399619579315,0.0,0.0,0.0,0,image; matrix; feature; vector; dimension; variance; component; mean; point; dataset,Topic: 0,Machine Learning | Anomaly detection | by Pierre Portal | Medium,Machine Learning | Anomaly detection | by Pierre Portal | Medium,medium.com,-5.773758,-3.4927113
0.0,0.022194109857082367,0.0,0.0,0.0,0.06518664956092834,0.10245833545923233,0.0,0.0,0.0,0.0,0.8088052272796631,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,How I Prepared For The AWS Certified Machine Learning Exam (July 2020) | by ___ | Towards AI — Multidisciplinary Science Journal | Medium,How I Prepared For The AWS Certified Machine Learning Exam (July 2020) | by ___ | Towards AI — Multidisciplinary Science Journal | Medium,medium.com,-0.52663535,8.141591
0.05339721217751503,0.06192012503743172,0.0,0.0,0.7986917495727539,0.08457404375076294,0.0,0.0,0.0,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,The Business Value of Cybersecurity | by JC Gaillard | Security Transformation Leadership | Medium,The Business Value of Cybersecurity | by JC Gaillard | Security Transformation Leadership | Medium,medium.com,-7.7893615,7.9138274
0.13790428638458252,0.0,0.0,0.0,0.0,0.0,0.0,0.07731959968805313,0.7840667963027954,0.0,0.0,0.0,8,anomaly; design; detection; anomaly_detection; point; api; series; real; detect; experience,Topic: 8,Accelerate Computing of Anomaly Detection using GPU Platform | by Manish Harsh | Medium,Accelerate Computing of Anomaly Detection using GPU Platform | by Manish Harsh | Medium,medium.com,5.6300716,8.301504
0.0,0.9235514402389526,0.0,0.0,0.015383592806756496,0.0,0.0,0.0,0.0,0.059188634157180786,0.0,0.0,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,Topic Modeling and Latent Dirichlet Allocation (LDA) in Python | by Susan Li | Towards Data Science,Topic Modeling and Latent Dirichlet Allocation (LDA) in Python | by Susan Li | Towards Data Science,medium.com,-5.274759,-10.909747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965354800224304,0.0,0.0,0.0,0.0,7,label; active; select; training; population; class; solution; ml; create; random,Topic: 7,Active Learning. I am sure when you think the words… | by Shivani Kohli | Medium,Active Learning. I am sure when you think the words… | by Shivani Kohli | Medium,medium.com,-1.2479182,-4.415988
0.0,0.0,0.0,0.0,0.0,0.131662055850029,0.0,0.611314058303833,0.0,0.2553732693195343,0.0,0.0,7,label; active; select; training; population; class; solution; ml; create; random,Topic: 7,An Introduction to Active Learning | by ODSC - Open Data Science | Medium,An Introduction to Active Learning | by ODSC - Open Data Science | Medium,medium.com,-1.2311429,-3.0605147
0.12862536311149597,0.048393022269010544,0.11885250359773636,0.6866757869720459,0.0,0.0,0.017024150118231773,0.0,0.0,0.0,0.0,0.0,3,word; attention; vector; layer; output; input; network; sequence; neural; transformer,Topic: 3,NLP — Word Embedding & GloVe. BERT is a major milestone in creating… | by Jonathan Hui | Medium,NLP — Word Embedding & GloVe. BERT is a major milestone in creating… | by Jonathan Hui | Medium,medium.com,3.4589138,-6.9539533
0.0,0.0,0.0,0.0,0.9607407450675964,0.0,0.0,0.0,0.0,0.0,0.0,0.0380621999502182,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,What is zero-trust security?. Everything you need to know about… | by Keyless Technologies | KeylessTech | Medium,What is zero-trust security?. Everything you need to know about… | by Keyless Technologies | KeylessTech | Medium,medium.com,-9.280866,9.096059
0.038795530796051025,0.0,0.0,0.0,0.19319681823253632,0.09446348249912262,0.4496292769908905,0.0,0.0,0.22318001091480255,0.0,0.0,6,product; game; team; tree; strategy; feature; build; error; development; design,Topic: 6,The External Data Imperative. “First we have to get our internal data… | by Demyst | Medium,The External Data Imperative. “First we have to get our internal data… | by Demyst | Medium,medium.com,-0.5571203,3.2154691
0.0,0.0,0.0,0.0,0.41878312826156616,0.0,0.0,0.0,0.0,0.5801081657409668,0.0,0.0,9,ai; language; nlp; system; text; human; object; word; natural; task,Topic: 9,AI & Cyber Security. What this technology revolution may… | by Alexis Vander Wilt | Query.AI | Medium,AI & Cyber Security. What this technology revolution may… | by Alexis Vander Wilt | Query.AI | Medium,medium.com,-4.292718,3.232853
0.0,0.0,0.0,0.0,0.627289354801178,0.0,0.0,0.1657126396894455,0.0,0.1818128377199173,0.0,0.023510895669460297,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,"Where Does Machine Learning Stand in Cyber Security? | by Christopher Dossman | AI³ | Theory, Practice, Business | Medium","Where Does Machine Learning Stand in Cyber Security? | by Christopher Dossman | AI³ | Theory, Practice, Business | Medium",medium.com,-6.161923,5.5701456
0.05496452376246452,0.8399404883384705,0.0,0.10459975153207779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,"Topic Modeling with LSA, PLSA, LDA & lda2Vec | by Joyce Xu | NanoNets | Medium","Topic Modeling with LSA, PLSA, LDA & lda2Vec | by Joyce Xu | NanoNets | Medium",medium.com,-4.641292,-11.147747
0.24563932418823242,0.0,0.0,0.02724328823387623,0.014214146882295609,0.023258941248059273,0.0,0.15374022722244263,0.22174113988876343,0.0,0.0,0.3138173818588257,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,Hidden Markov Model- A Statespace Probabilistic Forecasting Approach in Quantitative Finance | by Sarit Maitra | Analytics Vidhya | Medium,Hidden Markov Model- A Statespace Probabilistic Forecasting Approach in Quantitative Finance | by Sarit Maitra | Analytics Vidhya | Medium,medium.com,1.0946325,6.7582574
0.0,0.9108765721321106,0.0,0.0,0.027363542467355728,0.0,0.0,0.0,0.0,0.060118768364191055,0.0,0.0,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,Topic Modeling of New York Times Articles | by Susan Li | SwiftWorld | Medium,Topic Modeling of New York Times Articles | by Susan Li | SwiftWorld | Medium,medium.com,-5.2977104,-10.92254
0.0,0.059696298092603683,0.0,0.20987917482852936,0.0,0.018802326172590256,0.0,0.05756021663546562,0.0,0.0,0.0,0.6535766124725342,11,state; aws; probability; question; transition; sequence; ml; service; observation; course,Topic: 11,Hidden Markov Models Simplified. Sanjay Dorairaj | by Sanjay Dorairaj | Medium,Hidden Markov Models Simplified. Sanjay Dorairaj | by Sanjay Dorairaj | Medium,medium.com,-0.33272448,7.624548
0.0,0.0,0.020637311041355133,0.0,0.7978507876396179,0.034656357020139694,0.0510648675262928,0.0,0.0,0.09532171487808228,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,The Strategic Seventeen: Zero Trust | by Logan Daley | The Startup | Medium,The Strategic Seventeen: Zero Trust | by Logan Daley | The Startup | Medium,medium.com,-7.978897,7.3296504
0.012118893675506115,0.0,0.0,0.0,0.0,0.0,0.0,0.4794541597366333,0.0,0.5079689621925354,0.0,0.0,9,ai; language; nlp; system; text; human; object; word; natural; task,Topic: 9,An Insight to Genetic Algorithms — Part I | by Chathurangi Shyalika | Data Driven Investor | Medium,An Insight to Genetic Algorithms — Part I | by Chathurangi Shyalika | Data Driven Investor | Medium,medium.com,-1.4889352,-2.0059674
0.0,0.0,0.0,0.22596533596515656,0.0,0.0,0.0,0.0,0.0,0.7735428810119629,0.0,0.0,9,ai; language; nlp; system; text; human; object; word; natural; task,Topic: 9,A Comprehensive Guide to Natural Language Generation | by Sciforce | Sciforce | Medium,A Comprehensive Guide to Natural Language Generation | by Sciforce | Sciforce | Medium,medium.com,-2.8472555,0.19549988
0.0,0.0,0.0,0.0,0.20581838488578796,0.15774987637996674,0.1925279200077057,0.0,0.08211273699998856,0.34840676188468933,0.0,0.013172324746847153,9,ai; language; nlp; system; text; human; object; word; natural; task,Topic: 9,"The State of Applied AI. Surveying the landscape: present and… | by Luke Posey | Aug, 2020 | Towards Data Science","The State of Applied AI. Surveying the landscape: present and… | by Luke Posey | Aug, 2020 | Towards Data Science",medium.com,-1.8871105,3.101278
0.0,0.0,0.01654995232820511,0.0,0.8521518111228943,0.026819350197911263,0.0,0.015777109190821648,0.0,0.014882325194776058,0.06416160613298416,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,The basics of investigating an Office 365 breach | by Pete Bryan | Positive Security Thinking | Medium,The basics of investigating an Office 365 breach | by Pete Bryan | Positive Security Thinking | Medium,medium.com,-8.348479,7.912681
0.07120567560195923,0.9279797673225403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,topic; word; document; distribution; lda; text; probability; article; term; modeling,Topic: 1,Your Guide to Latent Dirichlet Allocation | by Lettier | Medium,Your Guide to Latent Dirichlet Allocation | by Lettier | Medium,medium.com,-4.878159,-11.357955
0.0,0.0,0.0,0.0,0.0,0.4934554398059845,0.0,0.0,0.4863193929195404,0.0,0.0,0.0,5,feature; article; prediction; dataset; risk; explain; high; build; decision; understand,Topic: 5,Optimization – The Opex Analytics Blog – Medium,Optimization – The Opex Analytics Blog – Medium,medium.com,5.425602,6.443812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951868653297424,0.0,10,distance; graph; page; node; link; search; keyword; google; rank; article,Topic: 10,Implementation of Page rank algorithm in python using Random walk method | by ANJALI CHACHRA | Medium,Implementation of Page rank algorithm in python using Random walk method | by ANJALI CHACHRA | Medium,medium.com,9.21522,-3.8588655
0.0,0.0,0.04847601056098938,0.0,0.06623199582099915,0.0,0.7595773339271545,0.0,0.0,0.12499535828828812,0.0,0.0,6,product; game; team; tree; strategy; feature; build; error; development; design,Topic: 6,Product Discovery Tips. Product discovery refers to the… | by Roman Pichler | Medium,Product Discovery Tips. Product discovery refers to the… | by Roman Pichler | Medium,medium.com,0.6937229,3.29661
0.0,0.0,0.0,0.0,0.9523621201515198,0.03486578166484833,0.012140791863203049,0.0,0.0,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Cyber Security for Beginners. In recent years cybersecurity is the… | by Tarun N | Medium,Cyber Security for Beginners. In recent years cybersecurity is the… | by Tarun N | Medium,medium.com,-9.153513,8.606227
0.016051340848207474,0.0,0.019740808755159378,0.14253182709217072,0.0,0.06329219788312912,0.0,0.08090119063854218,0.0,0.15000566840171814,0.5056042075157166,0.021757736802101135,10,distance; graph; page; node; link; search; keyword; google; rank; article,Topic: 10,How to get started with machine learning on graphs | by David Mack | Octavian | Medium,How to get started with machine learning on graphs | by David Mack | Octavian | Medium,medium.com,6.909372,-3.8481371
0.0,0.0,0.0,0.0,0.9448952078819275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,security; cloud; cyber; access; trust; threat; network; risk; organization; attack,Topic: 4,Don Miller – Medium,Don Miller – Medium,medium.com,-9.3076315,8.449064
